customer_id,balance,interest_rate,default_rate,acquisition_cost,revenue,loss,net_profit,bank_name
339,56193.97,0.3481,0.0308,3274.9,19561.12,1730.77,14555.45,Kotak
340,41544.13,0.3466,0.0749,4578.37,14399.2,3111.66,6709.17,Axis
341,37666.69,0.2661,0.04,3266.91,10023.11,1506.67,5249.53,HDFC
342,53655.31,0.2681,0.0757,2442.7,14384.99,4061.71,7880.58,Axis
343,53674.5,0.3066,0.0794,4510.19,16456.6,4261.76,7684.65,SBI
344,42395.85,0.3137,0.0469,5664.13,13299.58,1988.37,5647.08,Axis
345,42934.43,0.3239,0.0302,3810.26,13906.46,1296.62,8799.58,ICICI
346,53480.75,0.2681,0.0654,4504.71,14338.19,3497.64,6335.84,ICICI
347,28278.73,0.3459,0.0212,4435.59,9781.61,599.51,4746.51,SBI
348,28888.04,0.3139,0.0276,3660.36,9067.96,797.31,4610.29,HDFC
349,39223.34,0.3347,0.0649,4459.59,13128.05,2545.59,6122.87,ICICI
350,46798.29,0.304,0.0404,3037.27,14226.68,1890.65,9298.76,Kotak
351,54663.61,0.2914,0.0241,3512.15,15928.98,1317.39,11099.44,ICICI
352,72130.34,0.3477,0.0556,3769.28,25079.72,4010.45,17299.99,ICICI
353,62864.89,0.3082,0.0613,5456.03,19374.96,3853.62,10065.31,HDFC
354,47600.92,0.3367,0.0188,3393.33,16027.23,894.9,11739,Axis
355,49714.76,0.3453,0.0294,4540.55,17166.51,1461.61,11164.35,ICICI
356,34962.06,0.3175,0.0255,2853.62,11100.45,891.53,7355.3,SBI
357,49722.3,0.3049,0.0366,3010.28,15160.33,1819.84,10330.21,Axis
358,45670.12,0.2504,0.0634,4593.72,11435.8,2895.49,3946.59,Kotak
359,54840.78,0.254,0.06,5049.24,13929.56,3290.45,5589.87,HDFC
360,37591.54,0.2701,0.0564,3848.47,10153.47,2120.16,4184.84,Kotak
361,57790.2,0.2686,0.0104,3340.4,15522.45,601.02,11581.03,Axis
362,72991.08,0.2755,0.02,5641.09,20109.04,1459.82,13008.13,Axis
363,48368.6,0.2805,0.0256,2543.23,13567.39,1238.24,9785.92,Axis
364,56025.68,0.286,0.029,4882.86,16023.34,1624.74,9515.74,Kotak
365,60352.16,0.2921,0.0202,4760.68,17628.87,1219.11,11649.08,Axis
366,43981.69,0.2599,0.0387,4760.98,11430.84,1702.09,4967.77,Kotak
367,53361.39,0.2542,0.0153,5741.68,13564.47,816.43,7006.36,Axis
368,50188.89,0.3174,0.0625,4912.76,15929.95,3136.81,7880.38,SBI
369,51465.14,0.3037,0.0651,3206.26,15629.96,3350.38,9073.32,Axis
370,38404.85,0.2944,0.0502,3413.64,11306.39,1927.92,5964.83,Kotak
371,50367.65,0.3134,0.0163,3564.44,15785.22,820.99,11399.79,ICICI
372,57469.97,0.3328,0.0723,2123.23,19126.01,4155.08,12847.7,Axis
373,71767.15,0.2928,0.0776,5654.04,21013.42,5569.13,9790.25,ICICI
374,64389.06,0.3141,0.0242,2294.21,20224.6,1558.22,16372.17,SBI
375,82297.74,0.3454,0.0593,4799.18,28425.64,4880.26,18746.2,HDFC
376,38489.79,0.334,0.0689,4920.64,12855.59,2651.95,5283,SBI
377,63084.81,0.2926,0.0478,5374.86,18458.62,3015.45,10068.31,Axis
378,52750.13,0.3145,0.0326,4213.45,16589.92,1719.65,10656.82,ICICI
379,82847.04,0.2677,0.0435,4901.06,22178.15,3603.85,13673.24,ICICI
380,37875.53,0.3061,0.0459,3210.89,11593.7,1738.49,6644.32,Kotak
381,37404.17,0.3481,0.038,4982.34,13020.39,1421.36,6616.69,ICICI
382,41009.11,0.3018,0.0751,3373.66,12376.55,3079.78,5923.11,Kotak
383,18141.56,0.3428,0.0621,5611.35,6218.93,1126.59,-519.01,HDFC
384,42113.67,0.2907,0.0269,2653.53,12242.44,1132.86,8456.05,Axis
385,38613.01,0.3499,0.051,3263.03,13510.69,1969.26,8278.4,Kotak
386,52255.91,0.3079,0.0582,3995.08,16089.59,3041.29,9053.22,HDFC
387,55126.34,0.2542,0.0198,5103.4,14013.12,1091.5,7818.22,ICICI
388,78142.56,0.3087,0.0351,4995.2,24122.61,2742.8,16384.61,ICICI
389,64256.36,0.2775,0.0734,2842.87,17831.14,4716.42,10271.85,HDFC
390,41346.45,0.2532,0.0497,2576.94,10468.92,2054.92,5837.06,ICICI
391,36523.78,0.3321,0.0252,3215.88,12129.55,920.4,7993.27,HDFC
392,57378.79,0.2776,0.0186,3935.02,15928.35,1067.25,10926.08,Kotak
393,30196.5,0.3297,0.0463,4156.02,9955.79,1398.1,4401.67,Kotak
394,77471.88,0.2788,0.0483,3716.55,21599.16,3741.89,14140.72,HDFC
395,67691.6,0.2694,0.0334,4652.36,18236.12,2260.9,11322.86,Kotak
396,42962.37,0.3474,0.0541,3710.24,14925.13,2324.26,8890.63,Kotak
397,24302.98,0.2862,0.0148,5785.32,6955.51,359.68,810.51,Kotak
398,70308.09,0.3101,0.0202,3043.88,21802.54,1420.22,17338.44,SBI
399,48281.9,0.311,0.0482,4509.49,15015.67,2327.19,8178.99,Axis
400,68567.24,0.306,0.0143,4445.51,20981.58,980.51,15555.56,ICICI
401,26083.59,0.3415,0.0717,3126.3,8907.55,1870.19,3911.06,SBI
402,41009.37,0.3174,0.02,3646.75,13016.37,820.19,8549.43,Kotak
403,50078.66,0.2904,0.0572,3461.89,14542.84,2864.5,8216.45,HDFC
404,50704.71,0.3362,0.0374,2690,17046.92,1896.36,12460.56,Kotak
405,43249.02,0.2681,0.038,3909.18,11595.06,1643.46,6042.42,Axis
406,59342.75,0.3044,0.0635,3546.65,18063.93,3768.26,10749.02,Kotak
407,33985.69,0.3451,0.045,2713.27,11728.46,1529.36,7485.83,HDFC
408,47864.31,0.3125,0.0608,3799.52,14957.6,2910.15,8247.93,Axis
409,51804.43,0.3317,0.0454,3687.38,17183.53,2351.92,11144.23,Kotak
410,57716.58,0.3154,0.0515,2525.46,18203.81,2972.4,12705.95,Axis
411,60674.22,0.3339,0.0633,2524.75,20259.12,3840.68,13893.69,ICICI
412,33130.37,0.3444,0.0525,4590.03,11410.1,1739.34,5080.73,ICICI
413,26988.29,0.2773,0.0531,4826.32,7483.85,1433.08,1224.45,Kotak
414,69165.15,0.267,0.0652,5764.72,18467.1,4509.57,8192.81,Axis
415,54984.71,0.2984,0.0764,2348.02,16407.44,4200.83,9858.59,HDFC
416,38772.7,0.3202,0.0364,2471.45,12415.02,1411.33,8532.24,Kotak
417,73267.28,0.2727,0.0504,2207.27,19979.99,3692.67,14080.05,ICICI
418,51735.12,0.2504,0.016,4128.91,12954.47,827.76,7997.8,ICICI
419,67689.46,0.2843,0.0351,4490.99,19244.11,2375.9,12377.22,Kotak
420,51012.78,0.3469,0.0388,3614.09,17696.33,1979.3,12102.94,Axis
421,80911.22,0.3195,0.0685,5191.61,25851.13,5542.42,15117.1,ICICI
422,76330.11,0.2901,0.0459,4746.8,22143.36,3503.55,13893.01,Axis
423,46265.54,0.2693,0.0612,5943.36,12459.31,2831.45,3684.5,ICICI
424,64573.56,0.2856,0.0113,2551.58,18442.21,729.68,15160.95,ICICI
425,59680.64,0.267,0.0425,2233.26,15934.73,2536.43,11165.04,SBI
426,70529.47,0.2606,0.0731,3099.21,18379.98,5155.7,10125.07,ICICI
427,35526.15,0.3407,0.0257,2076.2,12103.76,913.02,9114.54,HDFC
428,60290.77,0.3498,0.0122,5730.45,21089.71,735.55,14623.71,Kotak
429,65876.37,0.2664,0.0403,3215.81,17549.46,2654.82,11678.83,Kotak
430,23618.91,0.2555,0.0593,4209.72,6034.63,1400.6,424.31,Axis
431,32251.12,0.283,0.0418,3272.28,9127.07,1348.1,4506.69,ICICI
432,19411.52,0.2962,0.0422,2983.23,5749.69,819.17,1947.29,HDFC
433,45958.9,0.2705,0.0569,2609.46,12431.88,2615.06,7207.36,Axis
434,60763.13,0.2801,0.0278,3281.46,17019.75,1689.22,12049.07,SBI
435,72535.36,0.2701,0.0626,4461.68,19591.8,4540.71,10589.41,Axis
436,51111.42,0.3274,0.0207,5886.48,16733.88,1058.01,9789.39,Axis
437,74429.23,0.3213,0.0377,4232.37,23914.11,2805.98,16875.76,ICICI
438,29298.48,0.3135,0.0559,4130.84,9185.07,1637.79,3416.44,SBI
439,24449.26,0.2887,0.068,2141.05,7058.5,1662.55,3254.9,Axis
440,49166.78,0.3409,0.0654,5360.4,16760.96,3215.51,8185.05,HDFC
441,55760.98,0.347,0.0605,2179.37,19349.06,3373.54,13796.15,HDFC
442,49509.58,0.2674,0.0351,5624.93,13238.86,1737.79,5876.14,Kotak
443,18988.37,0.2723,0.0186,4154.69,5170.53,353.18,662.66,SBI
444,48663.2,0.3026,0.0252,2673.87,14725.48,1226.31,10825.3,SBI
445,30432.96,0.2591,0.0705,3806.83,7885.18,2145.52,1932.83,Kotak
446,60045.09,0.2936,0.07,5979.94,17629.24,4203.16,7446.14,Axis
447,55498.97,0.3082,0.0766,3220.33,17104.78,4251.22,9633.23,SBI
448,35901.8,0.3022,0.0153,3077.84,10849.52,549.3,7222.38,HDFC
449,42292,0.2831,0.0476,2472.02,11972.87,2013.1,7487.75,HDFC
450,34111.8,0.3042,0.0554,4388.57,10376.81,1889.79,4098.45,ICICI
451,49059.81,0.3459,0.0597,2356.91,16969.79,2928.87,11684.01,SBI
452,64327.13,0.2706,0.0551,5064.03,17406.92,3544.42,8798.47,Axis
453,35214.11,0.3155,0.0639,5676.89,11110.05,2250.18,3182.98,Kotak
454,57560.7,0.2543,0.0352,5727.48,14637.69,2026.14,6884.07,Kotak
455,42046.14,0.2566,0.0226,2431.67,10789.04,950.24,7407.13,Axis
456,38106.91,0.3052,0.0243,4233.05,11630.23,926,6471.18,ICICI
457,48394.54,0.2605,0.0108,2388.44,12606.78,522.66,9695.68,Kotak
458,34471.37,0.2522,0.0345,4288.06,8693.68,1189.26,3216.36,SBI
459,41695.26,0.2672,0.0164,5259.92,11140.97,683.8,5197.25,ICICI
460,32031.83,0.3065,0.0325,4151.16,9817.76,1041.03,4625.57,SBI
461,79470.88,0.3203,0.054,5488.22,25454.52,4291.43,15674.87,HDFC
462,50528.95,0.2702,0.0726,5206.7,13652.92,3668.4,4777.82,ICICI
463,39504.12,0.3168,0.0688,3106.19,12514.91,2717.88,6690.84,Kotak
464,53209.7,0.2682,0.0277,4520.41,14270.84,1473.91,8276.52,ICICI
465,48315.08,0.3113,0.0194,2029.65,15040.48,937.31,12073.52,ICICI
466,46685.46,0.2912,0.0235,3584.17,13594.81,1097.11,8913.53,ICICI
467,59212.5,0.3154,0.078,2951.84,18675.62,4618.58,11105.2,ICICI
468,61362.62,0.3495,0.0485,5748.47,21446.24,2976.09,12721.68,SBI
469,42042.48,0.3438,0.0228,3621.56,14454.2,958.57,9874.07,HDFC
470,41362.73,0.2504,0.0689,4616.26,10357.23,2849.89,2891.08,Axis
471,45874.22,0.3385,0.0377,4927.93,15528.42,1729.46,8871.03,ICICI
472,15471.18,0.2566,0.0729,5092.85,3969.9,1127.85,-2250.8,Kotak
473,27272.13,0.3453,0.0282,4943.1,9417.07,769.07,3704.9,ICICI
474,70503.11,0.2782,0.0375,3156.66,19613.97,2643.87,13813.44,Kotak
475,74674.52,0.2882,0.0453,4744.27,21521.2,3382.76,13394.17,SBI
476,46264.46,0.2592,0.0725,4196.04,11991.75,3354.17,4441.54,Kotak
477,58648.35,0.2612,0.0708,4389.49,15318.95,4152.3,6777.16,Axis
478,54668.75,0.3227,0.0502,2003.26,17641.61,2744.37,12893.98,HDFC
479,96183.21,0.3444,0.0255,3033.03,33125.5,2452.67,27639.8,Kotak
480,66793.62,0.3111,0.0382,5722.73,20779.5,2551.52,12505.25,Kotak
481,48081.24,0.3216,0.0783,3160.3,15462.93,3764.76,8537.87,HDFC
482,35666.89,0.3262,0.0525,3752.06,11634.54,1872.51,6009.97,Axis
483,25903.31,0.2763,0.0647,2746.7,7157.08,1675.94,2734.44,ICICI
484,53051.95,0.2545,0.0415,2554.41,13501.72,2201.66,8745.65,Kotak
485,38654.74,0.2502,0.0472,2834.68,9671.42,1824.5,5012.24,HDFC
486,28666.19,0.2851,0.04,4214.59,8172.73,1146.65,2811.49,SBI
487,40301.41,0.2741,0.0592,5676.11,11046.62,2385.84,2984.67,HDFC
488,33776.78,0.2562,0.0696,3304.8,8653.61,2350.86,2997.95,SBI
489,75307.12,0.268,0.0455,3293.63,20182.31,3426.47,13462.21,Axis
490,63224.6,0.2624,0.0437,4256.56,16590.14,2762.92,9570.66,ICICI
491,49880.41,0.3415,0.0338,3426.97,17034.16,1685.96,11921.23,HDFC
492,72199.16,0.264,0.0224,5641.66,19060.58,1617.26,11801.66,Kotak
493,51160.52,0.3038,0.0757,3511.39,15542.57,3872.85,8158.33,Axis
494,37080.74,0.3093,0.0321,3961.77,11469.07,1190.29,6317.01,HDFC
495,72846.86,0.3043,0.066,4133.56,22167.3,4807.89,13225.85,Kotak
496,58083.65,0.2599,0.0601,5128.27,15095.94,3490.83,6476.84,HDFC
497,34441.31,0.2819,0.0654,4255.62,9709.01,2252.46,3200.93,SBI
498,47144.92,0.2551,0.0756,2956.62,12026.67,3564.16,5505.89,HDFC
499,36865.73,0.2896,0.0536,2495.95,10676.32,1976,6204.37,HDFC
500,29258,0.2689,0.0729,5751.1,7867.48,2132.91,-16.53,HDFC
501,63892.66,0.3062,0.0217,5206.25,19563.93,1386.47,12971.21,Axis
502,78641.25,0.3193,0.0539,2091.86,25110.15,4238.76,18779.53,HDFC
503,29021.49,0.3032,0.0641,5286.12,8799.32,1860.28,1652.92,Kotak
504,58444.54,0.2934,0.029,4362.39,17147.63,1694.89,11090.35,SBI
505,40240.36,0.2887,0.0619,4075.58,11617.39,2490.88,5050.93,SBI
506,42693.12,0.3342,0.0645,2048.92,14268.04,2753.71,9465.41,HDFC
507,41114.09,0.2719,0.0682,5123.46,11178.92,2803.98,3251.48,Axis
508,37040.14,0.3234,0.0319,2792.26,11978.78,1181.58,8004.94,Axis
509,50727.82,0.3257,0.0577,4911.92,16522.05,2927,8683.13,Kotak
510,37535.75,0.2919,0.0313,2063.47,10956.69,1174.87,7718.35,HDFC
511,54056.85,0.2797,0.0617,5185.41,15119.7,3335.31,6598.98,SBI
512,49246.43,0.2971,0.0424,2092.16,14631.11,2088.05,10450.9,Axis
513,46415.78,0.2593,0.0518,2943.57,12035.61,2404.34,6687.7,HDFC
514,36386.55,0.2546,0.0391,3073.11,9264.02,1422.71,4768.2,Axis
515,41348.43,0.2612,0.0213,2630.03,10800.21,880.72,7289.46,Axis
516,61330.87,0.2687,0.0225,3924.23,16479.6,1379.94,11175.43,SBI
517,57513.76,0.3004,0.0154,3134.75,17277.13,885.71,13256.67,ICICI
518,35336.67,0.3349,0.0533,5973.15,11834.25,1883.44,3977.66,Kotak
519,51489.98,0.2736,0.0694,4319.88,14087.66,3573.4,6194.38,Kotak
520,61270.81,0.3435,0.0115,4265.91,21046.52,704.61,16076,SBI
521,24958.92,0.3455,0.0146,2883.48,8623.31,364.4,5375.43,Axis
522,58150.4,0.3459,0.042,3634.76,20114.22,2442.32,14037.14,HDFC
523,40060.64,0.3338,0.0616,2495.91,13372.24,2467.74,8408.59,Axis
524,58558.98,0.2864,0.021,5050.12,16771.29,1229.74,10491.43,SBI
525,38551.11,0.2573,0.029,3324.64,9919.2,1117.98,5476.58,Kotak
526,22926.77,0.3069,0.0262,5007.86,7036.23,600.68,1427.69,Axis
527,25586.86,0.3059,0.0379,3486.78,7827.02,969.74,3370.5,Kotak
528,50721.27,0.335,0.0257,5955.03,16991.63,1303.54,9733.06,HDFC
529,53895.84,0.3496,0.0347,2684.49,18841.99,1870.19,14287.31,Kotak
530,36435.25,0.3008,0.061,2006.1,10959.72,2222.55,6731.07,Kotak
531,59578.89,0.2845,0.0528,4379.3,16950.19,3145.77,9425.12,ICICI
532,25077.2,0.2686,0.0157,5811.81,6735.74,393.71,530.22,ICICI
533,49008.8,0.2505,0.0546,4588.22,12276.7,2675.88,5012.6,ICICI
534,31834.76,0.3009,0.0434,2342.89,9579.08,1381.63,5854.56,Kotak
535,40222.46,0.3056,0.0754,4161.92,12291.98,3032.77,5097.29,SBI
536,50710.98,0.3325,0.0303,5637.95,16861.4,1536.54,9686.91,Kotak
537,37093.8,0.3005,0.0608,2026.02,11146.69,2255.3,6865.37,SBI
538,44231.67,0.3416,0.0612,2667.65,15109.54,2706.98,9734.91,SBI
539,65094.39,0.3128,0.0255,5258.25,20361.53,1659.91,13443.37,ICICI
540,41346.62,0.334,0.0732,5575.63,13809.77,3026.57,5207.57,Axis
541,62535.38,0.2648,0.0444,4828.64,16559.37,2776.57,8954.16,HDFC
542,33054.4,0.3355,0.0575,5966.24,11089.75,1900.63,3222.88,ICICI
543,57947.06,0.3175,0.0202,2360.86,18398.19,1170.53,14866.8,ICICI
544,71623.53,0.267,0.028,4182.71,19123.48,2005.46,12935.31,Axis
545,12925.33,0.269,0.051,4739.98,3476.91,659.19,-1922.26,HDFC
546,38046.57,0.3427,0.0323,4810.58,13038.56,1228.9,6999.08,Kotak
547,58656.08,0.2532,0.045,5173.94,14851.72,2639.52,7038.26,Kotak
548,46954.32,0.2963,0.0362,5670.5,13912.57,1699.75,6542.32,ICICI
549,55567.19,0.2813,0.0548,3446.57,15631.05,3045.08,9139.4,HDFC
550,40940.22,0.3165,0.0441,2171.85,12957.58,1805.46,8980.27,ICICI
551,51298.85,0.334,0.0103,3449.77,17133.82,528.38,13155.67,SBI
552,47664.84,0.286,0.0555,4686.46,13632.14,2645.4,6300.28,ICICI
553,67516.73,0.2927,0.0395,2853.82,19762.15,2666.91,14241.42,ICICI
554,53816.31,0.3482,0.0339,5239.89,18738.84,1824.37,11674.58,Kotak
555,55064.04,0.3284,0.0166,2879.06,18083.03,914.06,14289.91,Kotak
556,43821.85,0.3397,0.0254,2040.25,14886.28,1113.07,11732.96,Kotak
557,42685.91,0.2939,0.0257,4032.32,12545.39,1097.03,7416.04,SBI
558,43511.63,0.2734,0.0755,4905.85,11896.08,3285.13,3705.1,Kotak
559,55916.78,0.2912,0.0403,3398.62,16282.97,2253.45,10630.9,HDFC
560,43685.23,0.3216,0.0129,4995.58,14049.17,563.54,8490.05,Axis
561,54346.62,0.2609,0.0197,3753.62,14179.03,1070.63,9354.78,HDFC
562,81131.01,0.277,0.0155,2686.86,22473.29,1257.53,18528.9,HDFC
563,63066.87,0.2547,0.0512,2362.23,16063.13,3229.02,10471.88,Kotak
564,45109.65,0.2932,0.0231,4842.35,13226.15,1042.03,7341.77,Axis
565,68018.21,0.3327,0.0449,3542.86,22629.66,3054.02,16032.78,Axis
566,43878.87,0.2525,0.0359,5651.1,11079.41,1575.25,3853.06,Axis
567,19428.13,0.3175,0.0663,4161.02,6168.43,1288.09,719.32,SBI
568,34878.71,0.3432,0.0324,3393.73,11970.37,1130.07,7446.57,Kotak
569,21938.12,0.2737,0.0421,3395.96,6004.46,923.59,1684.91,Axis
570,44727.3,0.3194,0.0605,2525.75,14285.9,2706,9054.15,SBI
571,50276.28,0.3475,0.0403,4375.16,17471.01,2026.13,11069.72,ICICI
572,75146.56,0.3462,0.0655,4328.67,26015.74,4922.1,16764.97,ICICI
573,54903.91,0.2735,0.0563,5199.97,15016.22,3091.09,6725.16,SBI
574,46713.49,0.26,0.0387,2804.79,12145.51,1807.81,7532.91,SBI
575,62441.08,0.2648,0.0453,3163.16,16534.4,2828.58,10542.66,Kotak
576,16832.97,0.3202,0.0777,2388.95,5389.92,1307.92,1693.05,Kotak
577,53534.22,0.3226,0.0563,3181.37,17270.14,3013.98,11074.79,ICICI
578,61562.98,0.3174,0.0733,3712.41,19540.09,4512.57,11315.11,Axis
579,27821.21,0.2836,0.0225,5856.11,7890.1,625.98,1408.01,ICICI
580,67156.31,0.267,0.0438,4612.26,17930.73,2941.45,10377.02,Axis
581,55077.45,0.3081,0.0736,5131.5,16969.36,4053.7,7784.16,Axis
582,43770.68,0.2984,0.0326,3302.04,13061.17,1426.92,8332.21,Kotak
583,59491.73,0.3229,0.0777,2578.05,19209.88,4622.51,12009.32,HDFC
584,84060.39,0.2941,0.0168,3026.88,24722.16,1412.21,20283.07,HDFC
585,52727.99,0.2839,0.0732,3025.87,14969.48,3859.69,8083.92,SBI
586,53723.31,0.2793,0.0412,4332.46,15004.92,2213.4,8459.06,Kotak
587,43109.59,0.2711,0.0152,3365.88,11687.01,655.27,7665.86,Axis
588,37252.33,0.2766,0.0716,5429.6,10303.99,2667.27,2207.12,HDFC
589,62455.04,0.2595,0.0276,5954.18,16207.08,1723.76,8529.14,Axis
590,37158.74,0.2847,0.0116,3373.19,10579.09,431.04,6774.86,HDFC
591,51073.49,0.2537,0.0195,4820.24,12957.34,995.93,7141.17,HDFC
592,42835.14,0.2686,0.0561,4629.95,11505.52,2403.05,4472.52,HDFC
593,57184.7,0.3247,0.0784,2777.85,18567.87,4483.28,11306.74,Kotak
594,55004.93,0.2825,0.0178,5672.03,15538.89,979.09,8887.77,ICICI
595,65563.1,0.3168,0.0423,2797.77,20770.39,2773.32,15199.3,Axis
596,42349.75,0.3217,0.0226,4947.83,13623.91,957.1,7718.98,Kotak
597,45951.88,0.3081,0.0622,3390.44,14157.77,2858.21,7909.12,Kotak
598,35318.54,0.3459,0.0183,3468.33,12216.68,646.33,8102.02,Kotak
599,43335.6,0.2521,0.0268,3821.8,10924.9,1161.39,5941.71,Kotak
600,55659.51,0.3239,0.0237,5458.03,18028.12,1319.13,11250.96,Kotak
601,61354.83,0.3459,0.0487,2561.01,21222.64,2987.98,15673.65,SBI
602,36167.52,0.3362,0.0711,2218.28,12159.52,2571.51,7369.73,Axis
603,63044.09,0.2668,0.0458,3608.16,16820.16,2887.42,10324.58,Kotak
604,70334.57,0.2827,0.0141,2222.34,19883.58,991.72,16669.52,Axis
605,56201.52,0.2672,0.0494,4750.4,15017.05,2776.36,7490.29,SBI
606,78151.94,0.3101,0.0658,5041.3,24234.92,5142.4,14051.22,SBI
607,38393.16,0.3212,0.0193,5418.85,12331.88,740.99,6172.04,Axis
608,31330.18,0.2817,0.0151,4975.37,8825.71,473.09,3377.25,HDFC
609,23319.2,0.304,0.0231,5665.41,7089.04,538.67,884.96,ICICI
610,72440.66,0.3191,0.0622,4993.2,23115.81,4505.81,13616.8,HDFC
611,59815.48,0.2921,0.0514,5744.3,17472.1,3074.52,8653.28,HDFC
612,49166.23,0.3354,0.0478,2772.44,16490.35,2350.15,11367.76,HDFC
613,54199.53,0.3272,0.0275,3999.45,17734.09,1490.49,12244.15,Kotak
614,33117.66,0.2565,0.0333,5975.72,8494.68,1102.82,1416.14,SBI
615,86686.28,0.3121,0.0776,4726.31,27054.79,6726.86,15601.62,HDFC
616,51938.32,0.2735,0.0268,5514.56,14205.13,1391.95,7298.62,SBI
617,51640.92,0.3058,0.0731,2121.58,15791.79,3774.95,9895.26,Axis
618,60886.5,0.3457,0.0506,5487.03,21048.46,3080.86,12480.57,ICICI
619,57215.14,0.3379,0.0186,4790.85,19333,1064.2,13477.95,Axis
620,53358.26,0.2905,0.0427,2683.02,15500.57,2278.4,10539.15,Axis
621,38142.88,0.2792,0.0764,2102.72,10649.49,2914.12,5632.65,Kotak
622,57072.03,0.2734,0.0393,3039.71,15603.49,2242.93,10320.85,ICICI
623,78230.37,0.3033,0.0704,5663.09,23727.27,5507.42,12556.76,Axis
624,70181.3,0.2614,0.028,4672.53,18345.39,1965.08,11707.78,Axis
625,73897.8,0.3049,0.05,5677.88,22531.44,3694.89,13158.67,ICICI
626,42331.76,0.2501,0.0691,3784.6,10587.17,2925.12,3877.45,ICICI
627,35155.93,0.2824,0.0744,5746.51,9928.03,2615.6,1565.92,Axis
628,48113.2,0.272,0.044,3851.84,13086.79,2116.98,7117.97,ICICI
629,50835.87,0.3471,0.0548,2817.02,17645.13,2785.81,12042.3,Axis
630,66412.87,0.3227,0.0102,2605.57,21431.43,677.41,18148.45,Axis
631,24613.03,0.285,0.0277,5975.25,7014.71,681.78,357.68,Kotak
632,72943.25,0.2593,0.0295,3335.45,18914.18,2151.83,13426.9,HDFC
633,47629.88,0.3017,0.0165,2640.21,14369.93,785.89,10943.83,Axis
634,43596.78,0.2713,0.0296,2033.63,11827.81,1290.46,8503.72,SBI
635,34818.43,0.3036,0.0325,3142.28,10570.88,1131.6,6297,HDFC
636,25177.15,0.3335,0.0778,5556.46,8396.58,1958.78,881.34,HDFC
637,62347.56,0.3116,0.0568,4136.04,19427.5,3541.34,11750.12,HDFC
638,51099.77,0.3134,0.0398,4529.74,16014.67,2033.77,9451.16,Kotak
639,30650.59,0.3041,0.0792,5689.56,9320.84,2427.53,1203.75,Axis
640,30573.82,0.3427,0.0207,4051.36,10477.65,632.88,5793.41,Kotak
641,44963.23,0.3432,0.0433,5353.12,15431.38,1946.91,8131.35,Axis
642,75035.32,0.3013,0.0553,3295.33,22608.14,4149.45,15163.36,Kotak
643,46106.13,0.2806,0.0139,5908.41,12937.38,640.88,6388.09,Kotak
644,27452.86,0.296,0.0602,2315.26,8126.05,1652.66,4158.13,SBI
645,46313.85,0.2687,0.017,4899.32,12444.53,787.34,6757.87,Kotak
646,45909.15,0.3136,0.0198,4642.27,14397.11,909,8845.84,ICICI
647,9546.7,0.3,0.0212,2766.69,2864.01,202.39,-105.07,SBI
648,49185.58,0.2603,0.075,3555.38,12803.01,3688.92,5558.71,Kotak
649,46535.98,0.2698,0.0578,3251.32,12555.41,2689.78,6614.31,HDFC
650,60443.1,0.298,0.0559,2377.97,18012.04,3378.77,12255.3,ICICI
651,77734.34,0.3388,0.0489,4339.15,26336.39,3801.21,18196.03,ICICI
652,66898.48,0.3066,0.0305,5974.68,20511.07,2040.4,12495.99,ICICI
653,45966.67,0.3182,0.0535,4238.35,14626.59,2459.22,7929.02,SBI
654,33402.11,0.2839,0.0387,4181.04,9482.86,1292.66,4009.16,Kotak
655,88600.4,0.3071,0.0202,2161.25,27209.18,1789.73,23258.2,Kotak
656,50888.28,0.2947,0.0583,2556.88,14996.78,2966.79,9473.11,HDFC
657,50208.94,0.3159,0.0191,4052.88,15861,958.99,10849.13,HDFC
658,49638.12,0.2551,0.0233,5940.71,12662.68,1156.57,5565.4,ICICI
659,52971.27,0.2993,0.0672,5506.43,15854.3,3559.67,6788.2,HDFC
660,47834.59,0.2796,0.0562,3360.84,13374.55,2688.3,7325.41,SBI
661,41395.07,0.2826,0.0542,4172.02,11698.25,2243.61,5282.62,Kotak
662,41797.12,0.3461,0.0393,4210.81,14465.98,1642.63,8612.54,ICICI
663,49508.7,0.2683,0.0377,4741.44,13283.18,1866.48,6675.26,HDFC
664,41848.63,0.2811,0.0583,4751.13,11763.65,2439.78,4572.74,SBI
665,39307.31,0.301,0.0618,5159.17,11831.5,2429.19,4243.14,SBI
666,51596.45,0.3363,0.0457,2099.88,17351.89,2357.96,12894.05,HDFC
667,46175.34,0.2917,0.0778,5774.72,13469.35,3592.44,4102.19,Kotak
668,72559.89,0.3244,0.0769,2280.25,23538.43,5579.86,15678.32,HDFC
669,10235.45,0.3356,0.0389,3904.64,3435.02,398.16,-867.78,ICICI
670,66372.6,0.281,0.0674,5678.32,18650.7,4473.51,8498.87,HDFC
671,68691.28,0.2893,0.048,3950.68,19872.39,3297.18,12624.53,SBI
672,18899.15,0.2857,0.0458,2254.55,5399.49,865.58,2279.36,HDFC
673,44859.69,0.3333,0.0138,2916.96,14951.73,619.06,11415.71,Kotak
674,44428.39,0.2544,0.0502,4314.67,11302.58,2230.31,4757.6,Axis
675,28887.32,0.2808,0.073,2351.45,8111.56,2108.77,3651.34,HDFC
676,38332.75,0.3179,0.0646,3694.71,12185.98,2476.3,6014.97,Kotak
